city,indicator,value,year,lat,lon,district
Миргород,Закупівлі,1.0,2017,49.9627279,33.605333200000004,False
Миргород,Закупівлі,2.2,2018,49.9627279,33.605333200000004,False
Миргород,Землекористування та будівельна політика,4.9,2017,49.9627279,33.605333200000004,False
Миргород,Землекористування та будівельна політика,5.0,2018,49.9627279,33.605333200000004,False
Миргород,Кадрові питання,1.0,2017,49.9627279,33.605333200000004,False
Миргород,Кадрові питання,2.0,2018,49.9627279,33.605333200000004,False
Миргород,Комунальне майно,2.4,2017,49.9627279,33.605333200000004,False
Миргород,Комунальне майно,1.0,2018,49.9627279,33.605333200000004,False
Миргород,Комунальні підприємства,1.0,2017,49.9627279,33.605333200000004,False
Миргород,Комунальні підприємства,4.0,2018,49.9627279,33.605333200000004,False
Миргород,Освіта,3.5,2017,49.9627279,33.605333200000004,False
Миргород,Освіта,5.0,2018,49.9627279,33.605333200000004,False
Миргород,Професійна етика та конфлікт інтересів,2.33,2017,49.9627279,33.605333200000004,False
Миргород,Професійна етика та конфлікт інтересів,1.0,2018,49.9627279,33.605333200000004,False
Миргород,Соціальні послуги,1.0,2017,49.9627279,33.605333200000004,False
Миргород,Соціальні послуги,1.0,2018,49.9627279,33.605333200000004,False
Миргород,"Фінансова та матеріальна допомога, гранти",2.5,2017,49.9627279,33.605333200000004,False
Миргород,"Фінансова та матеріальна допомога, гранти",0.0,2018,49.9627279,33.605333200000004,False
Мирноград,Інформація про роботу ОМС,3.2,2017,48.2962118,37.2700036,False
Мирноград,Інформація про роботу ОМС,2.5,2018,48.2962118,37.2700036,False
Мирноград,Бюджетний процес,0.0,2017,48.2962118,37.2700036,False
Мирноград,Бюджетний процес,4.5,2018,48.2962118,37.2700036,False
Мирноград,Доступ та участь,3.0,2017,48.2962118,37.2700036,False
Мирноград,Доступ та участь,3.7,2018,48.2962118,37.2700036,False
Мирноград,Житлова політика,0.0,2017,48.2962118,37.2700036,False
Мирноград,Житлова політика,0.0,2018,48.2962118,37.2700036,False
Мирноград,Загальний бал,9.93,2017,48.2962118,37.2700036,False
Мирноград,Загальний бал,31.2,2018,48.2962118,37.2700036,False
Мирноград,Закупівлі,0.5,2017,48.2962118,37.2700036,False
Мирноград,Закупівлі,3.0,2018,48.2962118,37.2700036,False
Мирноград,Землекористування та будівельна політика,1.4,2017,48.2962118,37.2700036,False
Мирноград,Землекористування та будівельна політика,5.5,2018,48.2962118,37.2700036,False
Мирноград,Кадрові питання,0.0,2017,48.2962118,37.2700036,False
Мирноград,Кадрові питання,0.0,2018,48.2962118,37.2700036,False
Мирноград,Комунальне майно,0.0,2017,48.2962118,37.2700036,False
Мирноград,Комунальне майно,0.0,2018,48.2962118,37.2700036,False
Мирноград,Комунальні підприємства,0.0,2017,48.2962118,37.2700036,False
Мирноград,Комунальні підприємства,1.0,2018,48.2962118,37.2700036,False
Мирноград,Освіта,0.0,2017,48.2962118,37.2700036,False
Мирноград,Освіта,4.0,2018,48.2962118,37.2700036,False
Мирноград,Професійна етика та конфлікт інтересів,0.83,2017,48.2962118,37.2700036,False
Мирноград,Професійна етика та конфлікт інтересів,1.5,2018,48.2962118,37.2700036,False
Мирноград,Соціальні послуги,1.0,2017,48.2962118,37.2700036,False
Мирноград,Соціальні послуги,1.0,2018,48.2962118,37.2700036,False
Мирноград,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.2962118,37.2700036,False
Мирноград,"Фінансова та матеріальна допомога, гранти",4.5,2018,48.2962118,37.2700036,False
Мукачево,Інформація про роботу ОМС,7.4,2017,48.4493055,22.711710600000004,False
Мукачево,Інформація про роботу ОМС,7.6,2018,48.4493055,22.711710600000004,False
Мукачево,Бюджетний процес,3.0,2017,48.4493055,22.711710600000004,False
Мукачево,Бюджетний процес,3.0,2018,48.4493055,22.711710600000004,False
Мукачево,Доступ та участь,8.1,2017,48.4493055,22.711710600000004,False
Мукачево,Доступ та участь,9.0,2018,48.4493055,22.711710600000004,False
Мукачево,Житлова політика,0.0,2017,48.4493055,22.711710600000004,False
Мукачево,Житлова політика,0.0,2018,48.4493055,22.711710600000004,False
Мукачево,Загальний бал,34.699999999999996,2017,48.4493055,22.711710600000004,False
Мукачево,Загальний бал,39.5,2018,48.4493055,22.711710600000004,False
Мукачево,Закупівлі,2.0,2017,48.4493055,22.711710600000004,False
Мукачево,Закупівлі,3.0,2018,48.4493055,22.711710600000004,False
Мукачево,Землекористування та будівельна політика,3.7,2017,48.4493055,22.711710600000004,False
Мукачево,Землекористування та будівельна політика,5.8,2018,48.4493055,22.711710600000004,False
Мукачево,Кадрові питання,1.0,2017,48.4493055,22.711710600000004,False
Мукачево,Кадрові питання,1.0,2018,48.4493055,22.711710600000004,False
Мукачево,Комунальне майно,0.4,2017,48.4493055,22.711710600000004,False
Мукачево,Комунальне майно,0.4,2018,48.4493055,22.711710600000004,False
Мукачево,Комунальні підприємства,2.6,2017,48.4493055,22.711710600000004,False
Мукачево,Комунальні підприємства,3.2,2018,48.4493055,22.711710600000004,False
Мукачево,Освіта,0.0,2017,48.4493055,22.711710600000004,False
Мукачево,Освіта,3.5,2018,48.4493055,22.711710600000004,False
Мукачево,Професійна етика та конфлікт інтересів,0.0,2017,48.4493055,22.711710600000004,False
Мукачево,Професійна етика та конфлікт інтересів,2.0,2018,48.4493055,22.711710600000004,False
Мукачево,Соціальні послуги,2.5,2017,48.4493055,22.711710600000004,False
Мукачево,Соціальні послуги,0.0,2018,48.4493055,22.711710600000004,False
Мукачево,"Фінансова та матеріальна допомога, гранти",4.0,2017,48.4493055,22.711710600000004,False
Мукачево,"Фінансова та матеріальна допомога, гранти",1.0,2018,48.4493055,22.711710600000004,False
Нетішин,Інформація про роботу ОМС,5.5,2017,50.3339731,26.6500845,False
Нетішин,Інформація про роботу ОМС,7.0,2018,50.3339731,26.6500845,False
Нетішин,Бюджетний процес,2.86,2017,50.3339731,26.6500845,False
Нетішин,Бюджетний процес,3.5,2018,50.3339731,26.6500845,False
Нетішин,Доступ та участь,3.2,2017,50.3339731,26.6500845,False
Нетішин,Доступ та участь,6.5,2018,50.3339731,26.6500845,False
Нетішин,Житлова політика,0.0,2017,50.3339731,26.6500845,False
Нетішин,Житлова політика,2.0,2018,50.3339731,26.6500845,False
Нетішин,Загальний бал,32.41,2017,50.3339731,26.6500845,False
Нетішин,Загальний бал,38.6,2018,50.3339731,26.6500845,False
Нетішин,Закупівлі,4.25,2017,50.3339731,26.6500845,False
Нетішин,Закупівлі,1.0,2018,50.3339731,26.6500845,False
Нетішин,Землекористування та будівельна політика,3.0,2017,50.3339731,26.6500845,False
Нетішин,Землекористування та будівельна політика,4.1,2018,50.3339731,26.6500845,False
Нетішин,Кадрові питання,2.0,2017,50.3339731,26.6500845,False
Нетішин,Кадрові питання,2.0,2018,50.3339731,26.6500845,False
Нетішин,Комунальне майно,1.0,2017,50.3339731,26.6500845,False
Нетішин,Комунальне майно,1.0,2018,50.3339731,26.6500845,False
Нетішин,Комунальні підприємства,1.6,2017,50.3339731,26.6500845,False
Нетішин,Комунальні підприємства,6.0,2018,50.3339731,26.6500845,False
Нетішин,Освіта,3.5,2017,50.3339731,26.6500845,False
Нетішин,Освіта,4.0,2018,50.3339731,26.6500845,False
Нетішин,Професійна етика та конфлікт інтересів,1.0,2017,50.3339731,26.6500845,False
Нетішин,Професійна етика та конфлікт інтересів,0.5,2018,50.3339731,26.6500845,False
Нетішин,Соціальні послуги,1.0,2017,50.3339731,26.6500845,False
Нетішин,Соціальні послуги,0.5,2018,50.3339731,26.6500845,False
Нетішин,"Фінансова та матеріальна допомога, гранти",3.5,2017,50.3339731,26.6500845,False
Нетішин,"Фінансова та матеріальна допомога, гранти",0.5,2018,50.3339731,26.6500845,False
Нова Каховка,Інформація про роботу ОМС,4.7,2017,46.7515251,33.3678207,False
Нова Каховка,Інформація про роботу ОМС,4.4,2018,46.7515251,33.3678207,False
Нова Каховка,Бюджетний процес,2.0,2017,46.7515251,33.3678207,False
Нова Каховка,Бюджетний процес,1.5,2018,46.7515251,33.3678207,False
Нова Каховка,Доступ та участь,2.1,2017,46.7515251,33.3678207,False
Нова Каховка,Доступ та участь,3.7,2018,46.7515251,33.3678207,False
Нова Каховка,Житлова політика,0.0,2017,46.7515251,33.3678207,False
Нова Каховка,Житлова політика,1.0,2018,46.7515251,33.3678207,False
Нова Каховка,Загальний бал,36.3,2017,46.7515251,33.3678207,False
Нова Каховка,Загальний бал,33.230000000000004,2018,46.7515251,33.3678207,False
Нова Каховка,Закупівлі,1.5,2017,46.7515251,33.3678207,False
Нова Каховка,Закупівлі,0.5,2018,46.7515251,33.3678207,False
Нова Каховка,Землекористування та будівельна політика,6.0,2017,46.7515251,33.3678207,False
Нова Каховка,Землекористування та будівельна політика,6.0,2018,46.7515251,33.3678207,False
Нова Каховка,Кадрові питання,2.0,2017,46.7515251,33.3678207,False
Нова Каховка,Кадрові питання,2.0,2018,46.7515251,33.3678207,False
Нова Каховка,Комунальне майно,6.0,2017,46.7515251,33.3678207,False
Нова Каховка,Комунальне майно,6.0,2018,46.7515251,33.3678207,False
Нова Каховка,Комунальні підприємства,2.5,2017,46.7515251,33.3678207,False
Нова Каховка,Комунальні підприємства,2.8,2018,46.7515251,33.3678207,False
Нова Каховка,Освіта,2.5,2017,46.7515251,33.3678207,False
Нова Каховка,Освіта,3.5,2018,46.7515251,33.3678207,False
Нова Каховка,Професійна етика та конфлікт інтересів,3.0,2017,46.7515251,33.3678207,False
Нова Каховка,Професійна етика та конфлікт інтересів,0.8300000000000001,2018,46.7515251,33.3678207,False
Нова Каховка,Соціальні послуги,0.0,2017,46.7515251,33.3678207,False
Нова Каховка,Соціальні послуги,1.0,2018,46.7515251,33.3678207,False
Нова Каховка,"Фінансова та матеріальна допомога, гранти",4.0,2017,46.7515251,33.3678207,False
Нова Каховка,"Фінансова та матеріальна допомога, гранти",0.0,2018,46.7515251,33.3678207,False
Нововолинськ,Інформація про роботу ОМС,5.4,2017,50.7371757,24.165880800000004,False
Нововолинськ,Інформація про роботу ОМС,4.4,2018,50.7371757,24.165880800000004,False
Нововолинськ,Бюджетний процес,3.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Бюджетний процес,3.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Доступ та участь,4.6,2017,50.7371757,24.165880800000004,False
Нововолинськ,Доступ та участь,5.3,2018,50.7371757,24.165880800000004,False
Нововолинськ,Житлова політика,0.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Житлова політика,0.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Загальний бал,25.729999999999997,2017,50.7371757,24.165880800000004,False
Нововолинськ,Загальний бал,26.929999999999996,2018,50.7371757,24.165880800000004,False
Нововолинськ,Закупівлі,3.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Закупівлі,1.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Землекористування та будівельна політика,3.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Землекористування та будівельна політика,3.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Кадрові питання,0.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Кадрові питання,1.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Комунальне майно,0.4,2017,50.7371757,24.165880800000004,False
Нововолинськ,Комунальне майно,1.4,2018,50.7371757,24.165880800000004,False
Нововолинськ,Комунальні підприємства,2.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Комунальні підприємства,2.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Освіта,1.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Освіта,2.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,Професійна етика та конфлікт інтересів,0.33,2017,50.7371757,24.165880800000004,False
Нововолинськ,Професійна етика та конфлікт інтересів,0.33,2018,50.7371757,24.165880800000004,False
Нововолинськ,Соціальні послуги,2.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,Соціальні послуги,2.0,2018,50.7371757,24.165880800000004,False
Нововолинськ,"Фінансова та матеріальна допомога, гранти",1.0,2017,50.7371757,24.165880800000004,False
Нововолинськ,"Фінансова та матеріальна допомога, гранти",1.5,2018,50.7371757,24.165880800000004,False
Новоград-Волинський,Інформація про роботу ОМС,6.6,2017,50.5860203,27.6363775,False
Новоград-Волинський,Інформація про роботу ОМС,6.6,2018,50.5860203,27.6363775,False
Новоград-Волинський,Бюджетний процес,3.0,2017,50.5860203,27.6363775,False
Новоград-Волинський,Бюджетний процес,3.5,2018,50.5860203,27.6363775,False
Новоград-Волинський,Доступ та участь,6.0,2017,50.5860203,27.6363775,False
Новоград-Волинський,Доступ та участь,6.3,2018,50.5860203,27.6363775,False
Новоград-Волинський,Житлова політика,1.0,2017,50.5860203,27.6363775,False
Новоград-Волинський,Житлова політика,0.0,2018,50.5860203,27.6363775,False
Новоград-Волинський,Загальний бал,35.6,2017,50.5860203,27.6363775,False
Новоград-Волинський,Загальний бал,42.199999999999996,2018,50.5860203,27.6363775,False
Новоград-Волинський,Закупівлі,2.5,2017,50.5860203,27.6363775,False
Новоград-Волинський,Закупівлі,1.5,2018,50.5860203,27.6363775,False
Новоград-Волинський,Землекористування та будівельна політика,5.5,2017,50.5860203,27.6363775,False
Новоград-Волинський,Землекористування та будівельна політика,4.2,2018,50.5860203,27.6363775,False
Новоград-Волинський,Кадрові питання,1.5,2017,50.5860203,27.6363775,False
Новоград-Волинський,Кадрові питання,2.0,2018,50.5860203,27.6363775,False
Новоград-Волинський,Комунальне майно,2.0,2017,50.5860203,27.6363775,False
Новоград-Волинський,Комунальне майно,3.5999999999999996,2018,50.5860203,27.6363775,False
Новоград-Волинський,Комунальні підприємства,2.5,2017,50.5860203,27.6363775,False
Новоград-Волинський,Комунальні підприємства,3.0,2018,50.5860203,27.6363775,False
Новоград-Волинський,Освіта,1.5,2017,50.5860203,27.6363775,False
Новоград-Волинський,Освіта,4.5,2018,50.5860203,27.6363775,False
Новоград-Волинський,Професійна етика та конфлікт інтересів,1.0,2017,50.5860203,27.6363775,False
Новоград-Волинський,Професійна етика та конфлікт інтересів,3.5,2018,50.5860203,27.6363775,False
Новоград-Волинський,Соціальні послуги,1.0,2017,50.5860203,27.6363775,False
Новоград-Волинський,Соціальні послуги,1.0,2018,50.5860203,27.6363775,False
Новоград-Волинський,"Фінансова та матеріальна допомога, гранти",1.5,2017,50.5860203,27.6363775,False
Новоград-Волинський,"Фінансова та матеріальна допомога, гранти",2.5,2018,50.5860203,27.6363775,False
Новомосковськ,Інформація про роботу ОМС,0.0,2017,48.6329614,35.2241571,False
Новомосковськ,Інформація про роботу ОМС,5.0,2018,48.6329614,35.2241571,False
Новомосковськ,Бюджетний процес,1.0,2017,48.6329614,35.2241571,False
Новомосковськ,Бюджетний процес,5.2,2018,48.6329614,35.2241571,False
Новомосковськ,Доступ та участь,1.0,2017,48.6329614,35.2241571,False
Новомосковськ,Доступ та участь,4.0,2018,48.6329614,35.2241571,False
Новомосковськ,Житлова політика,0.0,2017,48.6329614,35.2241571,False
Новомосковськ,Житлова політика,0.0,2018,48.6329614,35.2241571,False
Новомосковськ,Загальний бал,8.0,2017,48.6329614,35.2241571,False
Новомосковськ,Загальний бал,27.2,2018,48.6329614,35.2241571,False
Новомосковськ,Закупівлі,1.5,2017,48.6329614,35.2241571,False
Новомосковськ,Закупівлі,3.5,2018,48.6329614,35.2241571,False
Новомосковськ,Землекористування та будівельна політика,1.0,2017,48.6329614,35.2241571,False
Новомосковськ,Землекористування та будівельна політика,2.8,2018,48.6329614,35.2241571,False
Новомосковськ,Кадрові питання,1.0,2017,48.6329614,35.2241571,False
Новомосковськ,Кадрові питання,1.0,2018,48.6329614,35.2241571,False
Новомосковськ,Комунальне майно,0.0,2017,48.6329614,35.2241571,False
Новомосковськ,Комунальне майно,1.0,2018,48.6329614,35.2241571,False
Новомосковськ,Комунальні підприємства,0.0,2017,48.6329614,35.2241571,False
Новомосковськ,Комунальні підприємства,1.2000000000000002,2018,48.6329614,35.2241571,False
Новомосковськ,Освіта,2.5,2017,48.6329614,35.2241571,False
Новомосковськ,Освіта,2.5,2018,48.6329614,35.2241571,False
Новомосковськ,Професійна етика та конфлікт інтересів,0.0,2017,48.6329614,35.2241571,False
Новомосковськ,Професійна етика та конфлікт інтересів,0.5,2018,48.6329614,35.2241571,False
Новомосковськ,Соціальні послуги,0.0,2017,48.6329614,35.2241571,False
Новомосковськ,Соціальні послуги,0.0,2018,48.6329614,35.2241571,False
Новомосковськ,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.6329614,35.2241571,False
Новомосковськ,"Фінансова та матеріальна допомога, гранти",0.5,2018,48.6329614,35.2241571,False
Ніжин,Інформація про роботу ОМС,5.5,2017,51.0377956,31.8880994,False
Ніжин,Інформація про роботу ОМС,6.0,2018,51.0377956,31.8880994,False
Ніжин,Бюджетний процес,7.0,2017,51.0377956,31.8880994,False
Ніжин,Бюджетний процес,8.0,2018,51.0377956,31.8880994,False
Ніжин,Доступ та участь,7.0,2017,51.0377956,31.8880994,False
Ніжин,Доступ та участь,9.0,2018,51.0377956,31.8880994,False
Ніжин,Житлова політика,0.0,2017,51.0377956,31.8880994,False
Ніжин,Житлова політика,0.0,2018,51.0377956,31.8880994,False
Ніжин,Загальний бал,49.9,2017,51.0377956,31.8880994,False
Ніжин,Загальний бал,52.0,2018,51.0377956,31.8880994,False
Ніжин,Закупівлі,2.0,2017,51.0377956,31.8880994,False
Ніжин,Закупівлі,0.0,2018,51.0377956,31.8880994,False
Ніжин,Землекористування та будівельна політика,4.0,2017,51.0377956,31.8880994,False
Ніжин,Землекористування та будівельна політика,6.0,2018,51.0377956,31.8880994,False
Ніжин,Кадрові питання,4.0,2017,51.0377956,31.8880994,False
Ніжин,Кадрові питання,4.0,2018,51.0377956,31.8880994,False
Ніжин,Комунальне майно,6.0,2017,51.0377956,31.8880994,False
Ніжин,Комунальне майно,7.0,2018,51.0377956,31.8880994,False
Ніжин,Комунальні підприємства,4.9,2017,51.0377956,31.8880994,False
Ніжин,Комунальні підприємства,4.0,2018,51.0377956,31.8880994,False
Ніжин,Освіта,3.0,2017,51.0377956,31.8880994,False
Ніжин,Освіта,3.0,2018,51.0377956,31.8880994,False
Ніжин,Професійна етика та конфлікт інтересів,3.5,2017,51.0377956,31.8880994,False
Ніжин,Професійна етика та конфлікт інтересів,4.0,2018,51.0377956,31.8880994,False
Ніжин,Соціальні послуги,1.0,2017,51.0377956,31.8880994,False
Ніжин,Соціальні послуги,1.0,2018,51.0377956,31.8880994,False
Ніжин,"Фінансова та матеріальна допомога, гранти",2.0,2017,51.0377956,31.8880994,False
Ніжин,"Фінансова та матеріальна допомога, гранти",0.0,2018,51.0377956,31.8880994,False
Нікополь,Інформація про роботу ОМС,1.4,2017,47.56746,34.394815,False
Нікополь,Інформація про роботу ОМС,6.4,2018,47.56746,34.394815,False
Нікополь,Бюджетний процес,2.0,2017,47.56746,34.394815,False
Нікополь,Бюджетний процес,3.0,2018,47.56746,34.394815,False
Нікополь,Доступ та участь,4.0,2017,47.56746,34.394815,False
Нікополь,Доступ та участь,5.0,2018,47.56746,34.394815,False
Нікополь,Житлова політика,2.5,2017,47.56746,34.394815,False
Нікополь,Житлова політика,2.5,2018,47.56746,34.394815,False
Нікополь,Загальний бал,28.599999999999998,2017,47.56746,34.394815,False
Нікополь,Загальний бал,43.4,2018,47.56746,34.394815,False
Нікополь,Закупівлі,0.5,2017,47.56746,34.394815,False
Нікополь,Закупівлі,5.0,2018,47.56746,34.394815,False
Нікополь,Землекористування та будівельна політика,4.0,2017,47.56746,34.394815,False
Нікополь,Землекористування та будівельна політика,4.5,2018,47.56746,34.394815,False
Нікополь,Кадрові питання,3.0,2017,47.56746,34.394815,False
Нікополь,Кадрові питання,3.0,2018,47.56746,34.394815,False
Нікополь,Комунальне майно,3.7,2017,47.56746,34.394815,False
Нікополь,Комунальне майно,3.5,2018,47.56746,34.394815,False
Нікополь,Комунальні підприємства,1.0,2017,47.56746,34.394815,False
Нікополь,Комунальні підприємства,2.0,2018,47.56746,34.394815,False
Нікополь,Освіта,3.5,2017,47.56746,34.394815,False
Нікополь,Освіта,3.5,2018,47.56746,34.394815,False
Нікополь,Професійна етика та конфлікт інтересів,1.0,2017,47.56746,34.394815,False
Нікополь,Професійна етика та конфлікт інтересів,2.0,2018,47.56746,34.394815,False
Нікополь,Соціальні послуги,2.0,2017,47.56746,34.394815,False
Нікополь,Соціальні послуги,2.0,2018,47.56746,34.394815,False
Нікополь,"Фінансова та матеріальна допомога, гранти",0.0,2017,47.56746,34.394815,False
Нікополь,"Фінансова та матеріальна допомога, гранти",1.0,2018,47.56746,34.394815,False
Одеса,Інформація про роботу ОМС,6.6,2017,46.482526,30.7233095,True
Одеса,Інформація про роботу ОМС,5.0,2018,46.482526,30.7233095,True
Одеса,Бюджетний процес,3.0,2017,46.482526,30.7233095,True
Одеса,Бюджетний процес,3.7,2018,46.482526,30.7233095,True
Одеса,Доступ та участь,6.0,2017,46.482526,30.7233095,True
Одеса,Доступ та участь,4.5,2018,46.482526,30.7233095,True
Одеса,Житлова політика,0.0,2017,46.482526,30.7233095,True
Одеса,Житлова політика,0.5,2018,46.482526,30.7233095,True
Одеса,Загальний бал,32.53,2017,46.482526,30.7233095,True
Одеса,Загальний бал,40.699999999999996,2018,46.482526,30.7233095,True
Одеса,Закупівлі,2.0,2017,46.482526,30.7233095,True
Одеса,Закупівлі,1.5,2018,46.482526,30.7233095,True
Одеса,Землекористування та будівельна політика,3.7,2017,46.482526,30.7233095,True
Одеса,Землекористування та будівельна політика,5.3999999999999995,2018,46.482526,30.7233095,True
Одеса,Кадрові питання,4.0,2017,46.482526,30.7233095,True
Одеса,Кадрові питання,4.0,2018,46.482526,30.7233095,True
Одеса,Комунальне майно,1.0,2017,46.482526,30.7233095,True
Одеса,Комунальне майно,1.0,2018,46.482526,30.7233095,True
Одеса,Комунальні підприємства,2.4,2017,46.482526,30.7233095,True
Одеса,Комунальні підприємства,5.6,2018,46.482526,30.7233095,True
Одеса,Освіта,2.5,2017,46.482526,30.7233095,True
Одеса,Освіта,3.0,2018,46.482526,30.7233095,True
Одеса,Професійна етика та конфлікт інтересів,0.33,2017,46.482526,30.7233095,True
Одеса,Професійна етика та конфлікт інтересів,3.0,2018,46.482526,30.7233095,True
Одеса,Соціальні послуги,0.0,2017,46.482526,30.7233095,True
Одеса,Соціальні послуги,0.0,2018,46.482526,30.7233095,True
Одеса,"Фінансова та матеріальна допомога, гранти",1.0,2017,46.482526,30.7233095,True
Одеса,"Фінансова та матеріальна допомога, гранти",3.5,2018,46.482526,30.7233095,True
Олександрія,Інформація про роботу ОМС,6.5,2017,48.73,33.0967875,False
Олександрія,Інформація про роботу ОМС,4.5,2018,48.73,33.0967875,False
Олександрія,Бюджетний процес,2.2,2017,48.73,33.0967875,False
Олександрія,Бюджетний процес,4.0,2018,48.73,33.0967875,False
Олександрія,Доступ та участь,6.0,2017,48.73,33.0967875,False
Олександрія,Доступ та участь,4.1,2018,48.73,33.0967875,False
Олександрія,Житлова політика,0.0,2017,48.73,33.0967875,False
Олександрія,Житлова політика,0.0,2018,48.73,33.0967875,False
Олександрія,Загальний бал,35.95,2017,48.73,33.0967875,False
Олександрія,Загальний бал,36.2,2018,48.73,33.0967875,False
Олександрія,Закупівлі,0.75,2017,48.73,33.0967875,False
Олександрія,Закупівлі,1.0,2018,48.73,33.0967875,False
Олександрія,Землекористування та будівельна політика,4.5,2017,48.73,33.0967875,False
Олександрія,Землекористування та будівельна політика,4.6,2018,48.73,33.0967875,False
Олександрія,Кадрові питання,3.0,2017,48.73,33.0967875,False
Олександрія,Кадрові питання,3.0,2018,48.73,33.0967875,False
Олександрія,Комунальне майно,4.5,2017,48.73,33.0967875,False
Олександрія,Комунальне майно,5.0,2018,48.73,33.0967875,False
Олександрія,Комунальні підприємства,1.5,2017,48.73,33.0967875,False
Олександрія,Комунальні підприємства,1.5,2018,48.73,33.0967875,False
Олександрія,Освіта,4.0,2017,48.73,33.0967875,False
Олександрія,Освіта,4.5,2018,48.73,33.0967875,False
Олександрія,Професійна етика та конфлікт інтересів,2.0,2017,48.73,33.0967875,False
Олександрія,Професійна етика та конфлікт інтересів,2.0,2018,48.73,33.0967875,False
Олександрія,Соціальні послуги,1.0,2017,48.73,33.0967875,False
Олександрія,Соціальні послуги,1.0,2018,48.73,33.0967875,False
Олександрія,"Фінансова та матеріальна допомога, гранти",0.0,2017,48.73,33.0967875,False
Олександрія,"Фінансова та матеріальна допомога, гранти",1.0,2018,48.73,33.0967875,False
Охтирка,Інформація про роботу ОМС,3.7,2017,50.315096200000006,34.9005644,False
Охтирка,Інформація про роботу ОМС,8.0,2018,50.315096200000006,34.9005644,False
Охтирка,Бюджетний процес,2.5,2017,50.315096200000006,34.9005644,False
Охтирка,Бюджетний процес,4.0,2018,50.315096200000006,34.9005644,False
Охтирка,Доступ та участь,3.6,2017,50.315096200000006,34.9005644,False
Охтирка,Доступ та участь,5.0,2018,50.315096200000006,34.9005644,False
Охтирка,Житлова політика,0.0,2017,50.315096200000006,34.9005644,False
Охтирка,Житлова політика,0.5,2018,50.315096200000006,34.9005644,False
Охтирка,Загальний бал,21.06,2017,50.315096200000006,34.9005644,False
Охтирка,Загальний бал,39.5,2018,50.315096200000006,34.9005644,False
Охтирка,Закупівлі,1.0,2017,50.315096200000006,34.9005644,False
Охтирка,Закупівлі,3.5,2018,50.315096200000006,34.9005644,False
Охтирка,Землекористування та будівельна політика,3.7,2017,50.315096200000006,34.9005644,False
Охтирка,Землекористування та будівельна політика,3.0,2018,50.315096200000006,34.9005644,False
Охтирка,Кадрові питання,3.0,2017,50.315096200000006,34.9005644,False
Охтирка,Кадрові питання,3.0,2018,50.315096200000006,34.9005644,False
Охтирка,Комунальне майно,0.9,2017,50.315096200000006,34.9005644,False
Охтирка,Комунальне майно,2.0,2018,50.315096200000006,34.9005644,False
Охтирка,Комунальні підприємства,0.0,2017,50.315096200000006,34.9005644,False
Охтирка,Комунальні підприємства,1.25,2018,50.315096200000006,34.9005644,False
Охтирка,Освіта,0.0,2017,50.315096200000006,34.9005644,False
Охтирка,Освіта,2.0,2018,50.315096200000006,34.9005644,False
Охтирка,Професійна етика та конфлікт інтересів,1.66,2017,50.315096200000006,34.9005644,False
Охтирка,Професійна етика та конфлікт інтересів,1.75,2018,50.315096200000006,34.9005644,False
Охтирка,Соціальні послуги,0.0,2017,50.315096200000006,34.9005644,False
Охтирка,Соціальні послуги,1.5,2018,50.315096200000006,34.9005644,False
Охтирка,"Фінансова та матеріальна допомога, гранти",1.0,2017,50.315096200000006,34.9005644,False
Охтирка,"Фінансова та матеріальна допомога, гранти",4.0,2018,50.315096200000006,34.9005644,False
Павлоград,Інформація про роботу ОМС,3.2,2017,48.52944779999999,35.903257399999994,False
Павлоград,Інформація про роботу ОМС,7.2,2018,48.52944779999999,35.903257399999994,False
Павлоград,Бюджетний процес,1.0,2017,48.52944779999999,35.903257399999994,False
Павлоград,Бюджетний процес,2.0,2018,48.52944779999999,35.903257399999994,False
Павлоград,Доступ та участь,0.5,2017,48.52944779999999,35.903257399999994,False
Павлоград,Доступ та участь,2.2,2018,48.52944779999999,35.903257399999994,False
Павлоград,Житлова політика,0.0,2017,48.52944779999999,35.903257399999994,False
Павлоград,Житлова політика,0.0,2018,48.52944779999999,35.903257399999994,False
Павлоград,Загальний бал,19.599999999999998,2017,48.52944779999999,35.903257399999994,False
Павлоград,Загальний бал,31.099999999999998,2018,48.52944779999999,35.903257399999994,False
Павлоград,Закупівлі,3.0,2017,48.52944779999999,35.903257399999994,False
Павлоград,Закупівлі,3.5,2018,48.52944779999999,35.903257399999994,False
